user,restoran,text,pesanan,harga,lokasi,kategori,rating
simon71,Christael Art Coffee,"Malam2 kebetulan habis dari Kopo gajauh nih ke Mekar Wangi buat mampir makan malam + ngopi, pastinya mumpung lagi ada kupon pergi kuliner juga hehe.Yaps aku pesan- Spaghetti Carbonara -> jenis pasta carbonara yang lumayan creamy dan untuk cheese, mushroom, and smoked beef nya juga aku suka rasa teksturnya, cuman yang agak lain sih menurut aku ada hint manis2 sweet gitu di pastanya gak tau darimana jadi belokin rasa carbonaranya aja sih. Kalau buat garlic bread nya asli enak !- Hot Cappuccino -> cangkirnya besar, latte art cukup bagus, hanya saja buat aku pribadi masih too light aftertaste dari espressonya, but masih enjoy buat diseruput, apalagi buat orang2 yang gabegitu suka strong coffee harusnya pas sih dengan takaran iniPelayanan Baik & Ambience nya Clean and Cozy especially Indoor Area nya ✨","Spaghetti Carbonara, Hot Cappuccino"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Mekar Wangi,Kafe,4.2
simon71,Third Space,"Yapsss kali ini mampir ke Third Space buat ngopi dan makan malam. Awalnya aku nemu ini di list kupon gitu mumpung ada jadinya aku cobain ajah. Unexpected sih ternyata ini tempat viral juga kayanya, jadi pas mau order aja sepenuh itu sampai ada waiting listnya, cuma untungnya hanya 10 menit ajah aku udah dapat meja di no smoking area wkwk.Yang aku pesan disini :- Hot Latte Arabica -> wow dengan harga yang sangat affordable bisa tersaji dalam cangkir ukuran besar + latte art yang rapih. Secara rasa sih yah buat aku pribadi kurang strong tapi gak yang bener2 sampe gak kerasa juga espresso basednya.- Mie Ayam Special -> aku suka tekstur mie nya kecil2 lembut gitu, ayamnya empuk walau tulangnya lebih banyak dari ayamnya, dan kuahnya manis gurih (kalo menurut aku dikurangin dikit manisnya bakal lebih oke sih pasti rasanya)- Banana Vanilla Smoothies -> smoothies pada umumnya sih fresh manis gitu cuman agak lain gitu sih rasanya dibanding smoothies biasanya Pelayanan Baik walau makanan keluar Lamaaaa tapi bisa dimaklumi karena emang se rame itu, dan untuk Ambience nya TBH biasa aja sih Indoor nya ya gitu weh ... agak panas juga karena NO AC dan untuk outdoor areanya juga karena lagi crowded banget jadi chaos juga yah berisik gitu but overall ok lah.","Hot Latte Arabica, Mie Ayam Special, Banana Vanilla Smoothies"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Ahmad Yani,Kafe,3.8
simon71,Arah Coffee,"Nyobain kopi 1 Literan Arah nih guys mumpung ada yang beli di Kantor, yaps untuk kopsus gula arennya menurut aku coffee nya kerasa tapi tetep buat aku masih kemanisan sih, jadi prefer next time request less / no sugar aja sekalianUntuk soft cake nya bulet2 kecil gitu, asli enak ! Dalamnya ada cream dingin gitu enak lembut dehh pokoknya","kopi susu gula aren, Soft Cake"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Sukajadi,Kafe,3.6
simon71,ASUN (Angkringan Sunda),"Letaknya agak kurang kelihatan, intinya setelah per 4 an Kopi Anjis tuh akan terlihat logo CUTAWAY. Nah si ASUN ini persis disebelahnya gitu guys. Konsep tempatnya sih lebih ke angkringan terutama outdoornya yah, indoornya juga model angkringan tapi versi lebih bagus ajah gitu. Suasana di dalam juga adem gak panas dan ada alunan musik gitu (aku datang pas senja jadi gak panas)Yaps untuk menu2nya aku cobain :Nasi Liwet -> ini porsinya kecil tapi aku pribadi cukup sih, dan overall rasanya juga lumayan gurih perliwetan meski bukan yang the best jugaAyam Goreng -> ukuran ayam kecil tapi enak aku suka gak hambar, cuman ada beberapa sisi yang masih pinky gitu sih digoreng sedikit lebih lama sedikit bakal better // tapi ini terlalu kering sih gorengnya jadi gak se juicy itu, cuma dalemnya masih pink bingung juga wkwkwkwkSate Suki -> aku suka ini paduan2 suki2 dijadiin sate dan dibakar dengan bumbu khas mereka, enak !Sate Dendeng -> rasa daging dendeng manis gitu, empuk dan enak bumbunya meresapTahu Goreng -> teksturnya lembut aku suka, rasanya juga gak hambarTahu Bacem Bakar -> ini juga enakk !!! teksturnya lembut dan bumbu bakar manis dia meresap ke tahunya aku suka !Ambience Cozy Enough & Service nya juga Bagus // Fyi disini ada free Teh Tawar 😍","Nasi Liwet, Ayam Goreng, Sate Suki, sate dendeng, Tahu Goreng, Tahu Bacem Bakar"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,4.0
simon71,Kopi Kenangan,"Balik lagi ke Kopken mumpung ada promo nih, dan aku order yang coffee black aren karena lagi 15K gitu. Aku pesan yang hot dan request no sugar nih, jadinya ya jatohnya kaya coffee latte aja gitu sih wkwkwk. Yapss emang kalau kopken itu lebih mantep kalau white coffee menurut aku pribadi, karena acidity espresso nya lebih keluar dan enak + mix with latte and foam nya juga pas daripada black coffee Americano nya karena cenderung watery ajah gitu sih.Pelayanan Oke & Ambience - nya sih kurang cozy karena lt 2 AC nya masih rusak, dan sialnya lt 1 lagi Full jadi aku harus duduk di lt 2 🥴",Hot Coffee Latte," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Minuman,3.8
simon71,Bica Brewery,"Sunday Morning ku mampir ke Bica Brewery buat ngopi pagi gitu, karena emang ada promo kalau di jam 7 - 9 pagi tuh. Yaps aku order Hot Coffee Latte nya bisa didapat hanya dengan 10K, dan yessss always suka sama aftertaste beans dia karena gak monoton, kerasa banget ada balance di sweet, acid, bitter nya // bisa dibilang ada hint fruity chocolate nut juga gitu. Biasa kopi2 yang gini itu cukup pricey tapi disini bisa dapet dengan harga PANG! so love it 😍Pelayanan-nya baik & ramah Baristanya, untuk ambience nya industrial gitu aja, yang menguntungkan gak berisik karena masuk daerah komplek gitu 😊",Hot Coffee Latte," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Moch Ramdhan,Kafe,4.4
simon71,Royal Dynasty Restaurant,"Makan minggu malam kali ini aku mampir bersama family ke Royal Dynasty. Yapss dari luar emang gakelihatan jelas selain pelangya kecil juga putih backgroundnya, belok ke gang kecil dan begitu masuk langsung besar banget kok parkiran dll nya guysYaps aku pesan menu2 :- Sapi Sauce France -> gila sih ini star of the show aku, karena dagingnya super empuk juicy dan bumbu nya itu mengarah ke lada hitam tapi beda ada aftertaste lain yang unik gitu gurihnya- Ikan Gurame 2 Rasa -> aku pilih sauce rempah asia & asam manis. Yaps untuk rempah asia dominan asam gurih, kalau asam manis dominan asam manis tapi lebih ke asam. Rasanya enak lumayan dan tekstur ikannya garing juicy dan gak bau tanah- Capcay Goreng -> wahh isiannya melimpah banget sayuran, daging, jamur, semua, dan cah kuahnya enak- Mie Ulang Tahun -> rasanya standar mie goreng pada umumnya sih cukup enak dan isiannya juga macem2 perdagingan- Chrysan Tea -> kerasa  banget guys ini teh bunganya guys aku suka gak watery gimana, dan direfill sekali juga pun masih mantep rasanyaPelayanan Standar & Ambience nya Cozy sih adem dan ada alunan musik akustik, cuman berisik aja sih karena rame gitu customer yang datang","Sapi Sauce France, ikan gurame 2 rasa, Capcay Goreng, mie ulang tahun, Chrysan Tea"," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Sudirman,China,4.0
simon71,RM Pagi Sore,"Yaps, siang ini mampir ke salah satu Restoran Padang yang Legend sejak 1973 nih guys di Pagi Sore. Awalnya aku cobain pas di Jakarta dan sekarang cobain yang di Bandung.Yang aku pesan :Nasi Rames -> campuran nasi putih dengan gulai nangka, kentang balado ati, sambal hijau, kuah gulai, dan bumbu rendang. Semua bumbu dia menurut aku lekoh dan rempah aku sukaa, terutama gulai nangkanya unik, aku suka aftertastenyaRendang -> sukaa sama bumbunya jenis yang lekoh gitu, asin manisnya enak juga, love this rendang (mungkin bisa lebih empuk sedikit lagi)Perkedel -> ukurannya jumbo besar dan garing dari adonan telurnya jadi enak, yah sesuai harga sih wkwkSingkong Tumbuk -> sukaaa ! singkongnya banyak dan rempah banget, cuman sedikit keasinan aja sihPelayananannya baik & ramah // Ambience nya sejuk banget apalagi kalau duduk di depan cashier udah PW banget. Untuk bangunannya juga aku suka sih jenis old but gold vintage gitu agak2 Belanda tapi gak tau juga 😍","nasi rames rendang, perkedel kentang"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Sumatera,Indonesia,4.0
simon71,Elcoff Coffeebar,"Mampir ke Elcoff lagi bareng teman, dan kali ini cobain Ice Cappuccino nya. Yaps untuk rasanya aku suka aftertaste beans nya itu gak flat bitter, tapi fruity & sweet nya juga keluar, dan latte + foam nya pas juga buat aku. Kalau untuk hot hazelnut latte aku gak cobain karena temanku yang beli hot coffee nya.Pelayanan Baristanya Baik & Ambience-nya So far so Good 🧸","Ice Cappuccino, Hot Hazelnut Latte"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Kopi Kenangan,"Jumat ini mampir sejenak ke Kopi Kenangan Buah Batu buat ngopi Hot Americano nih, dan aku pesannya ukuran Regular ajah. Yapss aku order Americano nya jenis beans yang Blend aja biar balance arabica & robustanya, dan ketika aku minum diawal kek, lohhh kok too watery yah? Rasa espresso gabegitu kerasa kaya tenggelem ajah sama air nya gitu & kopinya nya pun kurang panas suhunya, jadi kaya minum teh tawar hangat aja cuman lebih bitter aja dibanding teh tawar karena ini kan kopi yah. (Curiga karena lagi promo buy 1 get free Americano kalau pake BCA, but ya gatau juga sihhh ya guys)Agak sangat disayangkan sih rasa americano kopken kali ini yang ku coba 🥴🥴🥴Pelayanan Bagus & Ambience juga sad AC lagi pada rusak terutama di lantai 2 jadi pengap banget, jadinya aku memutuskan ngopi di lantai 1 ajah 😆",Hot Americano," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Minuman,3.2
simon71,Kopi Teguh,"Finally guys, ketika aku balik ke Teguh bisa order Hot Coffee nih karena mesin coffee nya udah gak rusak lagi. Aku order hot white nya, yapss baristanya buatkan aku coffee latte gitu dan untuk rasanya aku suka sih, beans nya cukup intense rasanya gak yang bitter doang gitu, tapi ada sedikit acid yang gak lebay membuat aftertaste kopi nya gak monoton gitu rasanya. Aku lihat dia pakai mesin semi manual espresso gitu sih lupa namanya, tapi enak rasanya guyss apalagi harganya masih cukup terjangkau wkwk.Untuk ambience nya yah kecil gitu aja sih, dan aku duduk di bagian semi outdoornya, cukup cantik karena si aspal jalannya dikasi batu2 an dan meja kecil // kelemahannya sih yahh berisik ajah karena di pinggir jalan banget letak cafe mungil ini tapi untungnya ada speaker gede yang disetel music gitu jadi berisik jalan raya kesamar2 juga sama music nih wkwk.Pelayanan baik sih // good Teguh, next bakal balik lagi dilain kesempatan 😆",Hot White," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Elcoff Coffeebar,"Mampir lagi ke Elcoff Coffee buat nikmatin promo nya nih guys mumpung masih ada, aku cobain Ice Coffee Milk (Elcoff Coffee) semacam signature coffee nya Elcoff gitu deh.Yaps untuk rasanya jenis kopi susu kekinian yang creamy gitu, aku request less sugar jadi paduan espresso & latte + sugarnya cukup pas buat aku yang lagi pengen ngopi2 flavour 😊Kalau malam ambience-nya enak, apalagi habis hujan gini adem banget jadinya ngopi di Elcoff",Ice Coffee Milk Elcoff Coffee," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Marisini,"Mampir ke Marisini lagi buat makan malam nih guys dan aku nyobain menu2 ini :- Rice Bowl Mozzarella -> asli ini daging ayamnya meresap bumbunya, terus si tepungnya juga gak lebay, cuman sayang aja sih keju mozza & nasi putihnya nya terlalu sedikit - Es Kopi Susu Marni -> aku suka aftertaste beans nya ada sweet dan campuran latte + gula arennya juga pas- Ice Lemon Tea -> aku suka bentukannya cantik gitu, eye catching banget dan rasanya juga fresh asem2 manisPelayanan Baik & Ambience malam nya aku suka shining shimmering splendid gitu lampu2nya 🥰","Rice Bowl Mozzarella, Es Kopi Susu Marni, Ice Lemon Tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
simon71,Elcoff Coffeebar,"Sore2 mampir lagi ke Elcoff Coffee buat santai sejenak nih, dan aku nyobain menu Ice Americano nya. Yaps secara rasa sih americano nya jenis yang ramah di lidah karena espresso nya gak yang nusuk gimana gitu untuk aftertaste nya, dan ada hint sweet dari beans nya sih yang aku suka✨Pelayanan baristanya ramah & ambience nya cozy apalagi pas aku datang sore pas lagi hujan jadi adem kena angin sepoi - sepoi 🌬️",Ice Americano," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,House of Taste Coffee,"Mampir lagi ke House Of Taste karena deket banget sama rumah, dan aku cobain ice coffee latte nya. Aku beli bundling sama coco latte karena ada promo jadi lebih murah, tapi yang aku review si ice coffee latte aja yah yang udah aku coba.Yapss overall taste coffee nya aku suka balance deh espresso & latte nya, hint coffee nya gak cuma pahit doang tapi ada aftertaste kacang cokelat gitu. Tingkat acidnya juga low jadinya gak terlalu mengganggu keseluruhan rasa✨Pelayanan Baik & Ramah + Ambience malam ternyata enak juga yah karena lebih adem dan cantik cafe kecil nya karena lampu2 dan dekorasi mereka nyala semua📍",Ice Coffee Latte," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.4
simon71,Roasted Bar,"Makan malam kali ini aku pesan online Roasted Bar cabang Buah Batu nih guys, dan karena ada flash sale juga aku pesan yang nama menu nya tuh Quarter Rice.Yapss quarter chicken dia aja menurut aku udah worth it ukurannya dan ini disajikan dengan pilihan bebas 2 sauce. Aku pilih yang honey garlic & hot garlic. Untuk ayamnya aku suka bumbunya bener2 meresap sampai dalam & tingkat kematangannya juga bagus gak under / over cook. Kalau untuk sauce nya gurih asin gitu emang garlic dominannya sih dibandingkan honey nya. So far so Good sih Roasted Bar, next time aku mau coba butter rice nya 😆",Quarter Rice," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Barat,4.0
simon71,Stuu Quench Bar,"Pas kemaren2 main ke Laswee Space, gak sengaja aku lihat diujung ada coffee shop & bar kecil gitu ... namanya Stuu Quench Bar dan karena penasaran aku balik lagi nih buat nyobain minumannya.Berawal dari galau2an mau coffee based / mocktail alhasil aku memilih cobain coffee dulu. Yess aku pesan Ice Monsieur -> intinya mah ini kopi susu gula aren gitu, rasanya sih lumayan yah hint espresso masih kerasa tapi tetap masih terlalu manis buat aku yang sudah request less sugar, but overall rasanya masih oke.# yang aku suka lagi kopi susu nya bukan yang udah jadi, tapi dia bikin fresh dari awal espresso sampai jadi ice monsieur 💓Ambience nya aku suka walau kecil tp vintage gitu gak sih, cukup nyaman ngopi2 santuy disini mengurangi beban pikiran 😅Pelayanannya Oke lah Ya 😁",Ice Monsieur," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Laswi,Kafe,3.6
simon71,Sushi Mania Go,"Nyobain makan Miso Ramen di Sushi Mania Go Laswee nih guys, yahh overall rasanya masih oke aja sih gurih2 ramen miso pada umumnya. Rasa kuahnya enak asinnya pas, tapi toppingnya terlalu sedikit aja buat harga 30K (jamur enoki, telur 1/2 butir, dan daun bawang2an)Pelayanan Standar & Ambience mengikuti Laswee cukup cozy",Miso Ramen," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Laswi,Jepang,3.6
simon71,Warkop 2 Lantai,"Mencoba Cafe baru di Jalan Nasional nih guys, Soekarno Hatta, patokannya gampang aja sih sebelum per 4 an ke Mohammad Toha gitu keliatan jelas ada segitiga besar dan tulisan Warkop 2 Lantai.Cara ordernya tuh langsung di bar ajah, ntar untuk minuman langsung pick up di tempat, dan kalau makanan bakal dianterin gitu dikasih nomer sama waiternyaYaps aku cobain makan & minum disini, jujur awal cukup kaget yah untuk bentuk tempat yang lumayan oke tapi harganya bisa se affordable ituu 🤩🤩🤩Oke langsung aja yah,- Ice Cappuccino -> aku request no sugar, rasa coffee kerasa lumayan strong pahit gitu dengan campuran latte yang tidak ada foam nya. Jatohnya sih kaya kopi susu tanpa gula, rasanya not bad but not the best too- Spaghetti Bolognese Cheese -> hehehe, sesuai ekspetasi sih bakal so so ajah karena harganya yang affordable, jadinya yahh pasta dengan sauce bolognese instant ditambah sedikit parutan keju. Overall good aja sih buat dimakanPelayanan ? Ramah sih aku suka, ada perhatian ke customer yang makanannya belum datang juga suka ditanyain gituAmbience ? Aku sukaa deh, karena jenis2 cafe gini balance gitu indoor & outdoor nya, apalagi jenis yang kaca2 gitu jadi di indoor pun tetep bakal bisa lihat keluar area outdoor. Nah indoornya juga asik sih ada Full AC gitu. Nice Place 😉","Cappuccino, Spaghetti Bolognese Cheese"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Soekarno Hatta,Kafe,4.2
simon71,Epicure Gourmet Burgers & Meals,"Malam ini mampir ke Epicure Burger Laswee nih guys mumpung lagi ada potongan kupon pergikuliner jugaaa, dan aku cobain specialist menu dia supaya bisa custom bentuk2an Bun nya.Aku pesan Tropical Delight dengan custom Bun Beruang gitu, aslinya gemes banget liatnya sampe gak tega buat makann hahahaha. Yapss isiannya ada patty yang tebel dan juicy empuk gitu guyss + bumbunya juga meresap banget. Toppingnya pun banyak mulai dari ada irisan pineapple yang asem gurih + saos garlic, cheese, dan sayur2an gitu. Asli enakk dan Worth It !!!Pelayanan Ramah & Ambience nya mengikuti Laswee yah lumayan cozy, cuman banyak nyamuk ajah kalau malam 🌝",tropical delight," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Laswi,Barat,4.0
simon71,Index Coffee Co.,"Yaps mumpung ke Laswee aku balik lagi ke Index Coffee nih buat ngopi santai, aku pesan Nira Aren Macchiato yang Strong. Jujur emang rasanya aku suka sih racikan dia tu unik agak lain dari beberapa kopi susu gula aren cafe lain. Hint kopi masih kerasa, latte dan arennya juga oke takarannya, dan aku suka sama bentuk cup nya cukup elegan gitu dehhPelayanan Bagus & Ambience mengikuti Laswee yah cozy, cuman malam agak banyak nyamuk ajah",Nira aren macchiato," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Laswi,Kafe,3.8
simon71,Marisini,"Sesuai nama cafenya nih, akhirnya aku kesini lagi buat makan malam sekalian cari kopi deh untuk memulai Hari Senin 🤭Yang aku pesan di Marisini :- Hot Cappuccino -> aku suka sama aftertaste coffee nya gak too Acid & masih strong espresso nya, campur dengan latte nya udah pas, dan foam latte nya pun gak lebay. Good 👍🏻- Nasi Ayam Goreng Tahura -> rasanya sama kaya waktu itu aku kesini, masih enak walau terlihat ukuran ayamnya jadi lebih kecil sih, but still okayAmbience aku sukaa, jauh lebih cantik kalau kesini malam hari karena lampu2 yang nyala bikin nuansa nya lebih warmy gitu dan untuk Pelayanannya ramah sih baguss, cukup direkomendasikan untuk titik kumpul tengah bersama teman - teman 😆","Hot Cappuccino, Nasi Ayam Goreng Tahura"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.2
simon71,Elcoff Coffeebar,"Mampir ke Elcoff lagi nih guys, setelah sekian lama sudah gak ngopi disini, karena dulu sempat pindah ke daerah Pasir Kaliki gitu, dan sekarang kembali ke tempat dulu aku ngopi disini Jalan Karawitan daerah Buah Batu.Yaps aku pesan menu promo pagi nya, dan mencoba Hot Coffee Latte si Elcoff. Overall rasa kopi nya light yaa , sedikit kurang strong buat aku pribadi, tapi not bad aftertaste coffee masih kerasa, gak yang sampe bener2 ketutupan si Latte nya. Dan yang aku suka coffee elcoff disajikan dengan cookies gitu jadi cantik bentukannya dan bisa dicamil juga, buat yang perut kosong jadi gak takut asam lambung. (Coffee nya 100% Arabica Beans kalau gak salah yah)Pelayanan Baik & Ramah + Ambience nya itu didominasi semi outdoor area, kursi2 rakitan rotan gitu, dan ada free Wi-Fi dan alunan musik yang diputar di dalam Cafe",Hot Coffee Latte," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Update Eatery,"Mampir lagi ke Update Eatery buat makan malam nih guys, dan aku pesan menu2 yang belum pernah aku coba sebelumnya di - sini Yang aku pesan : - Ayam Rempah Asap -> rasa dari rempahnya oke cenderung dominan di kelapa manis gitu, untuk asap nya kerasa tapi hanya sedikit aja. Ukuran ayam-nya besar 1/2 ekor jadi dapat si paha & dada nya gitu, dilengkapi sayur crispy, sambal matah, dan nasi putih hangat- Fish & Chips -> aku sula tekstur dori nya masi lembut di dalam, dan tidak lebay si tepungnya. Kentang gorengnya juga fresh & sayur saladnya enak- Cheesy Fries -> kejunya lumerr + creamy guys, serta kentangnya juga fresh- Es Kopi Susu (Ice Cappuccino) -> yaps ssuai namanya cappuccino dibuat dengan espresso, latte, dan foam latte. Aftertaste beans nya unik yah di sweet gitu aku suka dibanding sebelumnya aku pesan americano yang too wateryPelayanan Ramah & Ambience - nya Cozy dan Bersih, cuman banyak nyamuk aja kalau udah senja","Ice Cappuccino, Ayam Rempah Asap, cheesy fries, Fish n Chips"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Baso R.O,"Mampir ke Baso R.O lagi buat makan siang nih guys, dan yang aku pesan kali ini menu Mie + Bihun Baso Cincang.Yaps rasanya cukup gurih dan fresh yah gak bau amis gimana basonya bagus, kuahnya buat aku pribadi sedikit terlalu asin tapi masih bisa dinikmati, dan sayurannya ada sawi & toge gitu gak pelit. Sayurnya juga fresh aku sukaa. Untuk seporsinya juga itu sudah include campuran mie dan bihun, udah dijamin kenyang sih makan 1 porsi Baso R.O 😊Ambience aku saranin indoor area karena lebih adem yah guys👌",Mie + Bihun Baso Cincang," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Lengkong,Indonesia,4.0
simon71,Racing Line Cloth & Coffee,"Malming kali ini aku mampir ke Jalan Pungkur buat ngopi nih guys, dan kebetulan ada cafe baru di-sini namanya Racing Line gitu, konsep cafe ini campur dengan toko baju specialist pengendara motorAku cobain Ice Coffee Latte dia, rasanya aku suka strong nya pas dengan harapan aku, dan latte nya juga balance sama espresso nya. Cup nya unik aku suka logo nya perpaduan coffee tools & motorcycle gitu 😁Pelayanan Ramah & Ambience nya Cozy terutama lt 1 nya karena no smoking area & full AC 💖",Ice Coffee Latte," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Pungkur,Kafe,4.4
simon71,Tekun,"Mampir ke Tekun Buah Batu nih guys, awalnya mau coba coffee to go aja sih beli es kopi susu gitu, karena ya emang tempatnya juga kecil banget di desain untuk duduk bentar, tapi akhirnya aku coba dine - in sih karena sejuk adem juga di indoor area nya 😁 Ekspetasi aku sih kayanya jenis2 coffee yang udah jadi. Tapi ternyata kalau mau request no sugar juga bisa nih guys... Aku pesan yang ukuran Small, overall rasanya lumayan kopinya kerasa dan susunya juga still okay gitu.Pelayanan Ramah & Ambience - nya oke sih di Indoor Area ademm, cuman kurang meja ajahhh 😆",Es kopi susu," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Minuman,4.2
simon71,Inciso Coffee Collective,"Yapsss mampir ke Inciso lagi nih guys karena mumet banget habis ngaudit di Kopo, jadinya aku mencari minuman2 yang fresh dan pastinya mengandung caffeine yapss 🤣 Aku pesan ice cappuccino dengan request No Sugar guys. Yaps overall rasanya enakk yah, kopinya gak ketutupan sama si latte nya gitu, balance nya oke si Espresso nya. Aku gak tau sih ini dia tambahin krimer / engga (karena setau aku sih capp tanpa krimer yah, justru harusnya ada foam latte) but enak sih rasanya 😍Pelayanan Baik & RamahAmbience nya aku suka sih cozyy, adem AC, cukup bersih, dan pastinya music2 yang diputar disini update. Gak lupa juga yang aku suka dari coffee shop ini tuh ada free mineral waternya 💕",Ice Cappuccino," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Moch Toha,Kafe,4.0
simon71,Ayam Gepuk Pak Gembus,"Malam ini aku mampir ke Ayam Gembus Buah Batu nih guys, awalnya sih gak ada kepikiran mau makan Ayam Gembus ... tapi karena saking bingungnya mau makan apa jadinya melimpir deh ke sini. Yaps bentukan tempatnya biasa aja cuman ruko manjang aja ke belakang dengan interior kursi2 dan meja2 kayu sederhana.Aku cobain paket Kenthir 1 -> isiannya itu pastinya potongan ayam, tahu / tempe (aku pilih tahu), nasi putih, dan lalapan. Untuk sambalnya sendiri kalau tidak request dia langsung taruh di atas ayamnya. Aku pesan yang level sedang, dan ternyata enak + pas banget, jadi sambelnya itu dicampur kacang gurih asin gitu + dengan takaran pedas sedang nya pas sih aku pribadi. Ukuran ayam lumayan besar jadi puasPelayanannya Standar Aja Sih 👌🏻",Kenthir 1," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Indonesia,3.6
simon71,Roti Gempol & Kopi Anjis!,"Mampir lagi setelah sekian lama gak ke Kopi Anjis, dan aku mampirnya ke yang Jalan Bengawan karena pulang kantor emang selalu ngelewatin si Cafe Nya Juga 😊Yaps aku cobain menu :- Hot Coffee Latte -> akhirnya anjis punya jenis espresso based yang hot nih guys, karena dari dulu adanya cuman ice & manual brew ajah. Aku cobain rasa dari kopi nya lumayan sih tapi gak yang wah banget gitu, standar cafe pada umumnya ajaa + untuk cangkirnya tuh lucu tapi kecil ajah gitu kaya buat gelas PANG! - Nasi Goreng Ayam -> kalau ini rasanya lumayan yah aku suka, dan si suwiran ayamnya juga cukup banyak jadi puas juga aku makan nasi gorengnya. Gak lupa juga nasgornya dilengkapin telur mata sapi gitu dan kerupuk, walau telur mata sapinya ga fresh goreng langsung sih, rasanya udah digoreng dari pagi gitu deh ~Pelayannya Oke Sih cukup inisiatif juga ke customer & untuk Ambience aku cobain outdoor areanya. So far So Good lah karena lagi gak ada yang merokok gitu, overall semi garden gitu konsep outdoor dia 😁","Hot Coffee Latte, Nasi Goreng Ayam"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,3.6
simon71,Fresh Brew,"Kalau pengen cari black coffee yang Strong & Low Acid, aku selalu teringat Fresh Brew, karena aftertaste nya emang strong but low acid gitu, dan bener aja ketika aku repeat order menu ini rasanya masih sama seperti awal aku pesan ice black coffee disini dulu. So far so Good sih buat ice black coffee dia & ambience nya juga cantik👌🏻Yang bisa dibenahi mungkin kursi2 indoornya sih yah karena agak leyot2 gitu cukup ngeri kalau nyender lama2 takut ambruk // kalau untuk pelayanannya mah OK 👌🏻",Ice Black Coffee," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,4.0
simon71,Two Hands Full,"Pertama kali nyobain ngopi di THF nih bareng teman2, dari luar itu patokannya bangunan Mont Clar ajah, trus naik ke lt 2 gitu 🥳Yaps aku cobain signature menu dia Ice Cappuccino. Coffee yang disajikan dengan espresso, ice cream blend, latte, dan racikan lainnya. Yes aftertaste nya creamy manis fresh dengan hint coffee yang masih ada. Minusnya dari porsinya kecil banget karena menggunakan gelas cocktail gitu 🥰Pelayanannya Bagus & Ramah 😆Untuk ambience sih ada indoor yang depannya langsung bar besar, ambience cozy tapi kalau siang agak panas. Untuk outdoornya juga agak panas tapi kalau senja enjoyable aja 😍",Ice Cappuccino," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,3.8
