user,restoran,text,pesanan,harga,lokasi,kategori,rating
Novita,Mr. Roastman Experience,"Dateng malam dan untungnya g ujan, jadi bisa nongki di outdoor area yang ambience-nya adem dan bikin betah. Banyak spot2 juga yang asik buat nongkrong, pelayanannya pun informatif banget.Kali ini pilih nyoba sentuhan lokal-nya, ada Nasi Goreng Sapi Asap (58K) yang bisa request tingkat pedasnya, porsiannya juga termasuk jumbo banget bisa untuk dua-an, lengkap sama telur, veggies dan potongan kecil brisket yang lumayan banyak, dari rasanya sendiri rempah nasgornya berasa banget, pedas dan salty juga pas.Dessert Canele with Ice cream (55K) platingnya cantik dengan warna keemasaannya yang khas, ada crumbles dan slice-an buah juga, tampilannya sendiri kaya jajanan pasar gitu tapi dessert perancis ini ada custard vanilla yang lembut dan lapisan caramel, jadi ada chewy crunchy-nya juga, teksturnya empuk padet kaya pancake tapi g yang bikin eneg, aroma vanilla dan manisnya pun pas berasa.Minumannya pilih salah satu signature mereka yang Grandma Recipe Original (38K), terdiri dari racikan herbal berbagai rempah dan madu, ada lengkuas, cengkeh, jahe, kayu manis, etc.. perfectly mixed jadi g yang aneh banget di lidah, citarasanya pun masih yang berasa dengan manis yang pas, anget juga di badan jadi cocok buat udara malam bandung.","Tenderloin Truffle, vegetable roll, Takjil, Honey Plum Green Tea"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Ciumbuleuit,Kafe,4.4
Novita,Harris Cafe - Harris Hotel & Conventions Ciumbuleuit Bandung,"Biasanya nyempetin buat bukber di harris citylink, soalnya menunya beragam dan segala ada jadi cocok banget buat lidah ortu. Kali ini nyoba manfaatin kupon perkul di cabang ciumbuleuit, menunya tematic juga dan pasti berbeda-beda tiap harinya.Untuk tanggal 26 ini ada berbagai macam ta’jil dari kurma, cilok, gorengan, kolak, aneka bubur dan kerupuk sampai jajanan pasar. Appetizer-nya ada salad bar dan tahu gejrot, kalau main course buffet ada yamien ayam rica, sayur lodeh, ikan saus lemon dan ayam bakar madu, lengkap juga sama soup rawon daging.Live cooking-nya ada berbagai macam sate, kurang lebih ada 10 macam dari yang sate maranggi sampai tahu bacem dan vegetarian juga ada, sauce dan sambal-nya pun ada berbagai macam yang pedas dan lekoh rasanya berasa. Untuk dessert sendiri hanya ada es air mata pengantin dan buah potong dengan baverage es teh manis, lemon dan infused water.G selengkap di citylink tapi worth it juga si, lebih santai juga vibesnya karena g terlalu banyak pengunjung, pelayanannya pun cekatan dan informatif. Yang kurang mungkin di bagian dessert dan cemilannya aja si, ada buah segar, roti, jajanan pasar yang plating-nya cantik dan menggugah selera, tapi semuanya cenderung bertekstur padet jadi butuh pudding yang adem nan lembut buat menetralisir.",AYCE," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,","[ Ciumbuleuit, Indonesia,Barat,Jepang ]",,4.2
Novita,Dapoer Heritage by Dapoer Penyet,"Ini ex-nya Warlaman, pas banget di belokan Lapangan Futsal Supratman. Exterior tempatnya masih sama, tapi sekarang interiornya sudah di percantik dengan pencahayaan yang lebih terang, ada semi outdoor dan outdoor area juga yang luas dan cozy buat ngumpul.Menu speciality disini per-penyetan jadi nyobain Iga Bakar Penyet (75K), termasuk pricey si karena belum termasuk nasi, hanya iga dan itu pun teksturnya belum terlalu matang jadi masih alot, seasoning sendiri gurih berasa, manis kecapnya juga pas.Untuk nasinya pilih yang Nasi Bire (18K) dengan rasa honje, platingnya sendiri terlalu pale si dan tidak ada additional apapun, porsinya pun terbilang dikit.Salad Rujak Bali (35K)-nya worth it si, isiannya pun lengkap, ada timun, wortel, jeruk bali, bawang, sereh dan kacang, rasanya dominan asem tapi seger banget.Minuman Wedang Lemon Madu (30K) perpaduan jahe, asem dan lemon, yang suka rempah pasti cocok, anget seger dan pedesnya ngena.","nasi bire, Salad Rujak Bali, Iga Bakar Penyet, Wedang Lemon Madu"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Supratman,Indonesia,3.8
Novita,Al Jazeerah Signature,"Udah lama banget g mampir kesini, dari interior dan exteriornya g banyak yang berubah, masih kental dengan vibes midle east-nya, cuman sekarang lebih luas dan banyak pilihan tempat duduknya juga. Cocok banget si bukber ramadhan, ada paketan ayce-nya juga yang worth to try.Karena udah makan berat jadi nyoba dessert favo-nya mereka, ada Cream Caramel (40K) yang platingnya cantik dan menggugah selera dengan lelahan sauce dan garnish caramelnya, teksturnya pun super lembut dan silky, dengan rasa yang melted dan adem banget di tenggorokan.Triple Chocolate Cake (59K) sendiri terdiri dari 3 layers chocolate, ada dark choco, white choco dan choco mousse, bertekstur padet tapi lembut juga di mulut, rasa chocolate-nya pun berasa banget dan manis pas.Shahi Adeni (34K) pilih yang cup, based-nya teh hitam tapi ada campuran susu dan rempah (kayu manis, kapulaga, jahe, dll) jadi rasanya ada pahit dan ada pedas rempahnya juga, anget si di tenggorokan, bisa ditambahin gula juga untuk yang suka manis.","cream caramel, Triple Chocolate Cake"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Riau,Arab/Timur Tengah,4.0
Novita,Emado's Shawarma,"Puasa pertama mampir kesini buat takeaway-an Ayamnya, lumayan banget si 39K udah dapet 1 ekor dengan 4 potongan ayam yang lumayan gede-gede, aroma panggangannya menggugah selera, teksturnya pun empuk dan fresh from the oven banget. Kali ini juga suka sama sambalnya, walaupun dikit tapi pedasnya lebih berasa dari sebelumnya yang cenderung agak manis, jadi lebih maknyus.","cream caramel, Triple Chocolate Cake"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Pasir Kaliki,Arab/Timur Tengah,4.0
Novita,Kakkoii,"Lengkap banget si sampai bingung pilih yang mana dulu, dari appetizer, buffet main course, dessert, cemilan2, sushi, bahkan ada station type buffet juga yang bisa liat langsung atraksi masaknya.Pilihan daging dan shabu-sabunya pun beragam, tersedia juga seafood yang lumayan banyak, lengkap dengan ikan dori dan ikan mahi-mahi. Aneka sauce dan japanese food-nya pun banyak pilihan, dijamin bakal kalap banget pengen nyobain semua.Dari pelayanannya juga ramah-ramah dan informatif, gercep juga dari kebersihan dan refill makanannya jadi g takut ke abisan. Ketersediaan ruang tunggu juga point plus banget dengan banyaknya pengunjung, minusnya di posisi buffet-nya aja si, g yang di tengah jadi kalau kebagian yang pojok pasti makan waktu banget bolak-baliknya, jaraknya pun sempit dan dibarengi sama akses masuk keluar jadi udah pasti sengol-sengolan kalau rame.","cream caramel, Triple Chocolate Cake"," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Setiabudhi,Jepang,4.0
Novita,Joglo Salse,"Agak bingung si awalnya, takut nyasar karena jalanannya sepi, ternyata ke dalamnya malah rame juga sama rumah warga. Aksesnya sendiri bisa lewat villa yang di depan, atau bisa juga lewat belakang deket restonya langsung. Tempatnya sendiri dominan kayu, desain bangunannya juga sesuai namanya lengkap dengan tajug khas rumah joglo.Pilih nyoba Gulai Sapi (30K) yang porsiannya lengkap dengan nasi dan kerupuk udang, citarasa bumbu rempahnya juga gurih berasa dengan potongan daging yang empuk gede.Pun sama Mie Tek-Tek (20K) yang porsinya jumbo dan lengkap banget, ada mie, telur orak-arik, ayam, sayur kol, sawi, dll.. aromanya menggugah selera dan rasanya pun seger dengan hint pedas yang ngena.Nasi Goreng Cikur (25K)-nya pun lengkap dengan telor ceplok, timun dan kerupuk, perpaduan rasa dan aroma khas rempahnya juga gurih dan g terlalu strong banget kencurnya jadi pas di lidah.Cemilannya pilih Tahu Gejrot (22K), porsiannya lumayan banyak dan menggugah selera banget, tahu sumedangnya agak kering si tapi masih yang oke, rasa manis asam pedas kuahnya ngena.Minuman Salse Tradisional (22K) perpaduan ginger, cinnamon dan daun kelor (?), rasa pedes jahe ditambah rempah2 jadi anget banget di badan, cocok buat menemani sore. Jus Nanas (20K)-nya juga fresh seger dan manis pas.Thumbs up si sama ketersediaan menunya, walaupun hidden yang belum tentu ramai pengunjung tapi makanannya available semua, gercep juga pelayanannya jadi g sampai nunggu lama.","Mie Tek-Tek, Gulai Sapi, Nasi Goreng Cikur, Tahu Gejrot, Salse Tradisional, jus nanas"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dago Atas,Indonesia,4.4
Novita,Lawangwangi Creative Space Cafe,"Udah lama banget g mampir, untuk restonya sendiri banyak yang berubah dari terakhir kali kesini, tapi interior masih yang artistic dengan spot foto iconic yang udah di recolor. Seating area di bagian bawah spot-nya healing through painting, sayangnya ada kesan poorly managed-nya padahal cozy buat nongkrong-nongkrong.Untuk makanan karena udah makan berat jadi nyoba dessert mereka, sayangnya cake dan pastry-nya juga g tersedia, jadi nyoba Waffle Pancakes (35K) dan Caramel Banana Fritters (35K), porsinya lumayan banyak dan empuk2, tapi jujur untuk ukuran resto ini kaya buatan rumahan banget si, kurang artistic dan rasanya pun b aja.Asterix Chocolate (30K) bisa pilih rasa ice cream-nya, ada strawberry, vanilla dan chocolate, rasanya seger dan manis pas, tambahan topping strawberry yang fresh dan cookies-nya juga bikin rasanya makin gurih berasa.Minuman Blue Fizz (30K) perpaduan bunga telang, vabilla syrup lemon dan soda, kalau Sunny Fizz (30k) bedanya di nanas, keduanya terlalu watery si untuk ukuran mocktail, kesannya kaya udah di tampung bukan di racik, rasanya sendiri seger tapi cita rasanya jadi kurang berasa karena terlalu watery.","Caramel Banana Fritters, Asterix Chocolate, Waffle Pancakes, Blue fizz, Sunny Fizz"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dago Atas,Kafe,3.8
Novita,Dilima Soup & Coffee,"Posisinya sebelah banget Ivory Hotel, g jauh dari Greens & Beans. Tempatnya sendiri kecil tapi ambience-nya adem dan cozy juga buat nongkrong, pelayanannya pun ramah dan gercep.Karena dateng pas ujan jadi pengen yang berkuah-kuah, ada Laksa Kecombrang (32K) yang porsiannya gede dan berisi lengkap, ada bakso ikan, tahu, udang, telur rebus, mie bihun, dll. Rasa kecombrangnya sendiri berasa, tapi lebih light jadi g terlalu nyegrak banget rasa kecombrangnya, creamy dan lebih cocok di lidah, tingkat kepedasannya juga bisa di request.Nasi Sapi Mala Pedas (35K) sayang di biji malanya aja si, yang masih ada berbentuk biji keras jadi strong banget kalo g sengaja ke makan, selebihnya worth it banget, porsi sapinya lumayan banyak, teksturnya juga g alot dan berasa seasoning bumbunya.Nyoba juga dessert Ice Cream Mala (12.5K), ini mochi ice cream tapi penyajiannya pake sauce mala yang dipisah, jadi bisa disajiin dengan/tanpa sauce mala-nya, rasanya sendiri unik si, authentic mochi banget yang lembut chewy dan manis yang berasa.","Laksa Kecombrang, Ice Cream Mala, Nasi Sapi Mala Pedas"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Trunojoyo,Kafe,4.2
Novita,Edelweiss Tea & Coffee House,"Kali ini pilih nyoba menu baru yang Creamy Spinach Salmon (89K), platingnya menggugah selera dengan kentang mustofa yang crunchy, creamy spinach yang lembut creamy dan pan roasted salmon fillet yang teksturnya empuk banget, aromanya pun g amis dengan seasoning yang berasa.Cemilannya nyoba Beef Taco (39K), terdiri dari 3 mini tacos berisikan fresh veggies dan beef dengan sauce yang creamy, empuk seger ketemu tortilla hard shell yang renyah jadi kombinasi yang pas banget buat ngemil sore. G ketinggakan juga icip siganture donat artisan-nya yang melted banget, rasanya juga berasa.Minuman biasanya g terlalu suka olahan strawberry, tapi tampilannya menggugah selera jadi nyobain Korean Blackberry (35K), perpaduan strawberry, blackberry dan creamy milk, rasanya creamy banget tapi ada hint asem manis juga dari buahnya, rasa strawberry-nya sendiri g yang terlalu dominan jadi pas di lidah.","Beef Taco, Creamy Spinach Salmon, Korean Blackberry, Dark Chocolate Donat"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Ciumbuleuit,Kafe,4.0
Novita,Grillnesia,"Udah lama juga g mampir, dari interior-nya g ada yang berubah si, vibes tropicalnya masih sama dengan dominan kayu di berbagai sisi. Pelayanannya pun gercep, jadi g sampai nunggu lama makanan dateng.Nyobain rekomendasi menu mereka yang Ayam Sambal Kemangi (35K), pilih bagian dada jadi dagingnya lumayan banyak, plating dan aroma daun kemanginya menggugah selera banget dengan bumbu rempah yang meresap ke daging-daging, citarasa gurih pedasnya maknyus berasa.Cajun Chicken (48.5K) pilih pakai bbq sauce, porsinya tipis lebar tapi bener-bener dominan daging, teksturnya pun empuk dengan seasoning cajun yang pedas asinnya berasa, side dish sendiri pilih french fries yang salty pas dan spaghetti al dente yang lembut.Minuman Hakuna Matata (25K) perpaduan green juice, jeruk nipis, mint dan bunga talang, jadi ada gradasi warna ungu yang cantik, rasa manisnya sendiri g terlalu dominan jadi asem segernya lebih berasa.","Hakuna matata, ayam sambal kemangi, Cajun chicken"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,","[ Pasir Kaliki, Indonesia,Barat ]",,4.0
Novita,SEINKIRI,"Udah lama g mampir, g ada yang berubah si dari interior dan eksteriornya, ambience-nya juga masih yang adem buat nongkrong. Datengnya siang jadi belum terlalu rame, hanya ada pengunjung yang abis olga dan sepedaan, karena kebetulan deket sama gor juga.Nyoba menu baru mereka yang Oseng Mercon (25K), pilihan dagingnya ada tetelan, kikil dan paru, aku nyoba yang tetelan dagingnya, bertekstur lembut dan chewy jadi gampang dikunyah, porsinya pun lumayan banyak dan menggugah selera banget, aroma rempah dan pedas cabe rawitnya berasa ke daging-daging.Dessert Vanila Panacota (38K) ukurannya juga lumayan gede dengan plating yang cantik, ada chocolate dan topping buah yang fresh seger, teksturnya super lembut dan lumer di mulut. Minuman Speciality Chocolate (35K)-nya pure chocolate jadi berasa banget rasa manis choco-nya.","Vanila Panacota, Oseng Mercon, speciality chocolate"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Burangrang,Kafe,4.0
Novita,Bang Sate Bang,"Kali ini pilih nyoba Tongseng Sapi (40K)-nya, jujur ini must try banget, citarasa kuahnya lekoh, dagingnya pun empuk, berisikan irisan kol, tomat segar dan cabai rawit jadi pedas gurihnya berasa.Dari sate nyoba Sate Lilit Bali (10K)-nya yang gendut, sayangnya ngambilnya kurang beruntung karena gede di sereh tapi empuk banget dan berasa juga. Pun sama Sate Jando (5K), Sate Ayam Asin Pedas (3K) dan Sate Ayam Madura (3K) yang bumbunya ngena.","Sate Lilit Bali, sate jando, Sate Ayam Asin Pedas dan Sate Ayam Madura, Tongseng Sapi"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Burangrang,Indonesia,3.6
Novita,Olive Tree,"Tempatnya g terlalu keliatan si kalau dari atas, jadi pasti kelewat kalau g terliti. Ambience-nya sendiri adem dan cozy banget buat nongkrong, pelayanannya pun gercep dan informatif. Suka juga sama konsep plant based-nya, platingnya fine dining pun menggugah selera banget.Kali ini pilih nyobain Souffle Fruit Pancake (32K), g expected bakal super jumbo, untuk harga yang ramah di kantong ini worth it banget si, bisa buat sharing juga saking gedenya, teksturnya pun lembut dan empuk banget, g yang terlalu padet jadi g bikin eneg, saucenya creamy dengan topping granola dan buah-buahan segar.Kalau dari Nasi Ayam Banteng (50K) porsi mushroom popsnya lumayan banyak, teksturnya empuk dan crunchy banget bener-bener kaya chicken, rasa bawang dan pedasnya cabe juga gurih berasa. Minuman Omni (30K) perpaduan ekstrak bunga dan buah segar (sunkist?), keseluruhan rasanya manis kaya permen dan creamy banget, ada hint asem-asemnya juga yang bikin tambah seger.","nasi ayam banteng, Souffle Fruit Pancake, Omni"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dago Atas,Vegetarian,4.6
Novita,Atanapi Coffee Camp,"Mampir lagi manfaatin kupon perkul, mempung belum puasa juga jadi kulineran yang jauh2, tempatnya asik juga buat ngadem jadi betah buat nongkrong.Kali ini nyoba Ricebowl Beef Sambal Rica-Rica (33K), jujur suka banget, sambalnya g terlalu pedas untuk seleraku tapi citarasa rica-ricanya berasa banget jadi maknyus, beef-nya pun lumayan banyak dan g alot. Indomie Rebus Telur Keju Kornet (24K)-nya sendiri lengkap, ada tambahan cabe rawit juga buat yang suka pedas, cocok banget buat udara sore dago yg dingin.Dari cemilannya pilih Tempe Mendoan (19K), jujur kurang berasa si rasa ‘mendoan’nya, ukuran tempenya ketebelan dan balutan tepungnya juga terlalu tipis dan kurang lembek. Minuman Jungle Pitfall (33K) perpaduan kiwi, apple dan lemon, rasa asemnya lebih dominan, tapi ada asfter taste juga rasa permen yang creamy dari topping creamnya. Pun sama Es Kopi Susu Atnap (25K) yang teksturnya light dan manis pas.","Ricebowl Beef Sambal Rica-Rica, indomie rebus telur keju kornet, Jungle Pitfall, es kopi susu atnap, tempe mendoan"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dago Atas,Kafe,3.8
Novita,Ikugo Grill & Hotpot,"Karena lagi di Ciwalk jadi sekalian aja mampir kesini, kebetulan belum makan juga si jadi pilih ayce-an biar kenyang. Sukanya disini tuh pilihan dagingnya lumayan banyak dan gede-gede, yang di marinated juga ada jadi rasanya meresap banget ke dalem-dalem. Cemilan, dessert, dll pun banyak jadi worth it banget.","Ricebowl Beef Sambal Rica-Rica, indomie rebus telur keju kornet, Jungle Pitfall, es kopi susu atnap, tempe mendoan"," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Cihampelas,Jepang,4.0
Novita,Teras by Akinini,"Posisinya g jauh dar Kumari dan Sei Sapi Lamalera. Tempatnya sendiri di lantai 2 dan 3, berkonsep naturalis jadi penuh tanaman hijau dan di dominasi kayu kaya terasnya kakek nenek. Lumayan penuh juga si di lantai atas jadi pilih nongkrong di lantai 2 yang asik juga buat ngadem, untuk pelayanannya sendiri gercep sayangnya kurang informatif.Nyoba menu fav mereka yang Nasi Goreng Daun Jeruk Katsu (42K), porsinya lengkap dengan sunny side up, veggies, miso soup dan katsu, porsinya kecil si tapi empuk crunchy-nya dapet, hint rasa daun jeruknya ada, citarasa bumbu rempah juga berasa. Minuman pilih yang smoothies & shake yang Pina Tralala (28K), based-nya nanas muda jadi asamnya lebih dominan, seger dan manis pas.","Pina Tralala, Goreng Daun Jeruk Katsu"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dipatiukur,Kafe,3.8
Novita,Norge,"Posisinya satu area sama Fuefo Roasthouse, tempatnya juga kecil dengan interior warna biru-biru yang adem buat nongkrong. Pilihan rasanya sendiri lumayan banyak dan kebanyakan dari buah-buahan segar, cup dan cone-nya juga bisa pilih 2 rasa, kalau yang ukuran grande 240 ml & pints 473 ml hanya bisa satu rasa saja.Disini bisa taster dulu si jadi g akan kecewa kalau g cocok, pilih nyoba yang rasa Pistachio Mascarphone dan Coconut Sprinkle (35K), ini termasuk 2 rasa yang paling favo dan emang seger banget, rasa olahannya juga masih yang berasa dan ada flakes-nya juga, pun sama gurih-gurih kacangnya, mascarphone sendiri creamy buttery dan manis pas.Nyoba icip juga punya temen yang Spearmint Choco (35K), jujur agak kurang cocok si di lidahku, rasanya persis banget kaya permen dan obat herbal jadi agak gimana gitu.","Pistachio Mascarphone, coconut sprinkle, Spearmint Choco"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Banda,Es Krim,4.0
Novita,Fuego Roasthouse,"Karena dateng bareng temen jadi pilih nyoba yang paketan Whole Heat (134.2K), terdiri dari whole chicken dengan 4 potongan ayam, 3 pilihan sauce, coleslaw dan infused water yang bisa di refill.Porsinya cocok banget si buat banyakan, roasted chicken-nya empuk juicy, wanginya juga fresh dengan seasoning yang berasa, carbs-nya sendiri pilih 3 butter rice yang gurih dan potato wedges yang garing dan salty-nya pas banget. Sauce-nya pilih rekomendasi mereka, ada chimicurry yang oily, creamy spinach yang creamy dan gravy yang kental.Cemilan nyoba yang Brushchetta (30.3K), ini roti yang dipanggang dan disajiin dengan topping sauce bolognese dan daging cincang, teksturnya empuk crunchy dan lumayan padet juga porsianya, seger dengan potongan tomat, tampilannya pun menggugah selera banget.Minuman pilih Mango Butter (28.6K), perpaduan mangga dan butterscotch, rasanya creamy seger dengan manis asem buah yang berasa. Kalo Ice White Coffee (24.3K) madunya dipisah jadi bisa disesuaiin selera dan Ice Greentea Latte (26K) rasanya lebih light, tapi manisnya juga pas.","Paket Whole Heat, Butter rice, Brushchetta, Roasted Chicken, Infused Water, Potato wedges, Mango Butter, Ice Greentea Latte, Ice white coffee"," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Banda,Barat,4.0
Novita,Public Ease,"Posisinya g jauh dari Pasar Cihapit, tempatnya sendiri kecil dan g begitu keliatan, ada indoor yang adem dan outdoor yang mungil, sayang di semi outdoor-nya aja si yang atapnya g menolong dari teriknya siang bolong, selebihnya asik buat nongkrong2, lengkap juga sama mushola-nya jadi g jauh2 nyari.Minumannya pilih mocktail rekomendasi mereka yang Cayman Island (33K), ini tea based gitu dari hibiscus jadi warnanya merah ngejreng, ada perpaduan lemon dan cinnamon juga jadi asem dan aromatiknya seger berasa dan manis pas.Pengen nyoba cake si sebenernya, tapi lagi g tersedia jadi pilih yang Almond Croissant (25K), porsinya lumayan gede, topping almondnya juga banyak dan crunchy banget, tekstur pastry-nya sendiri tipis dan renyah dengan rasa gurih mentega yang manis berasa.","Almond croissant, Cayman Island"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
Novita,Munca Coffee & Space,"Posisinya masuk area perumahan gitu si jadi lumayan sepi, exterior-nya juga rumah banget jadi g begitu keliatan kalau itu cafe. Tempatnya sendiri ada indoor, semi outdoor & outdoor area, kecil tapi homey banget, nyaman dan cozy juga buat nongkrong.Karena udah makan berat jadi nyobain Snack Platter (22.5K)-nya, ada crispy lettuce, mushroom, onion rings & potato wegdes, semuanya crunchy dan salty-nya juga pas, dipping sauce-nya pun creamy berasa.Dessert Smoothies Bowl (27K) platingnya cantik banget, based-nya ada yogurt jadi asem seger, topping ada granola, stawberry dan belackberry yang fresh.
Minumannya pilih Munca Signature Matcha Ice (22.5K), beneran berasa banget rasa matcha-nya, manisnya juga g yang dominan jadi pas.","Munca Signature Matcha Ice, smoothies bowl, Snack Platter"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Citarum,Kafe,4.0
Novita,Tatsu Ramen & Izakaya,"Posisinya g jauh dari Cuanki Serayu, sebelah banget Katsunyaka, mojok gitu jadi g begitu keliatan, tempatnya pun kecil tapi nyaman juga buat nongkrong2, vibes japanese-nya kental dengan interior & exterior-nya yang penuh dengan poster2 berbau jepang.Pilih nyobain Orijinaru Tatsu Ramen (45K), porsinya lumayan banyak dan lengkap, ada tori chashu yang empuk, tamago, kikurage dan karai sauce, rasa kuah paitannya creamy dan gurih banget.Kalau yang versi dry nyoba Malatang Dry Ramen (49K), yang bedain disini ada 2 meatball dan edamame, tesktur mie-nya sendiri lembut, pedasnya g terlalu berasa tapi citarasa mala-nya justru lebih berasa di meatballs-nya yang padet gede.Orange Nestle (15K)-nya standar si, rasa manis asemnya berasa banget.","Orijinaru tatsu ramen, Orange nestle, malatang Dry ramen"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Riau,Jepang,3.8
Novita,Amo Pizzeria,"Posisinya deket Taman Superhero, menyatu sama Jigoku Ramen, Papopups, dll. Tempatnya di bagian terasnya jadi keliatan banget dari jalan dengan interiornya yang merah ngejreng, untuk seating area sendiri ada di depannya sayangnya kebersihannya kurang terjaga, tapi karena collaborative space gitu jadi bisa duduk dimana aja.Nyoba salah satu menu rekomendasi yang BBQ Meaty Pizza (80K), pilih yang reguler jadi ukurannya lebih gede, pizza-nya sendiri jenis italian pizza jadi dough-nya tipis, thin crust dengan toppingnya padet dan lengkap, ada potongan daging cincang, onion, oregano, mozzarella dan parmesan cheese, citarasa smokey-nya ada, potongan daging yang lumayan banyak dengan tomato sauce yang berasa.Versi yang manis nyoba Chocolate Cheese Bomb (75K) yang penyajiannya unik banget berbentuk bintang, yang ini teksturnya lebih dry dan tipis juga, bertopping powdered sugar yang lembut di lapisannya, chocolate dan cream cheese filling-nya pun lumayan banyak dan berasa banget manis creamy-nya.","Bbq meaty pizza, chocolate cheese bomb"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Riau,Italia,3.8
Novita,Markopi,"Udah lama banget g mampir kesini, g banyak yang berubah si dari interior eksterior-nya, area semi outdoor aja yang sekarang sudah lebih dipercantik dan nyaman buat nunggu. Karena dateng masih siang jadi masih sepi jadi lebih santai buat nongkrong2, tempatnya juga walaupun kecil tapi cozy dan adem banget.Pilih nyobain yang Gyutandon (56K), plating dan aroma donburinya menggugah selera banget, porsinya juga lumayan banyak dan lengkap dengan onsen tamago, miso soup dan veggies, daging lidah sapinya sendiri juicy banget, empuk dan g alot, bumbunya pun meresap ke daging dengan hint shoyunya yang pas, karena minta pedas jadi cabenya berasa dan tambah makin maknyus sampai tak tersisa.Dessertnya pilih rekomendasi mereka yang Cheesecake (40K), ada berbagai pilihan rasa yang tersedia, ini burnt cheesecake gitu si jadi tampilannya emang gosong, tapi sensasi rasanya g jauh beda sama kebanyakan cheesecake dan g berasa pahit, teksturnya pun super lembut dan melted banget, rasa manis topping nutella-nya juga manis creamy.Minuman Healthy Green (33K) perpaduan nanas, apple, lemon dan sayuran hijau (Caisim?), rasanya fresh dan seger banget, cocok buat penetralisir, manis asem dari buahnya juga berasa.","Gyutandon, Cheesecake, Healthy Green"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Setiabudhi,Kafe,4.0
Novita,Ganesha Cafe,"Dateng lebih sorean, rame lowong gitu si jadi masih bisa pilih tempat duduk. Cozy juga nongki di rooftop-nya yang luas, asik buat ngumpul2.Kali ini pilih nyoba dimsum mereka yang Lumpia Kulit Tahu Ayam (23.5K) dan Udang Rambutan (23.5K), penyajiannya sendiri di goreng, porsinya juga pas g yang kecil banget, empuk dan crunchy kulitnya berasa.Dessert Es Pisang Ijo (29.5K) plating-nya cantik, empuk-empuk, manisnya pun pas karena shaved ice-nya g terlalu banyak, pengajian sirupnya juga dipisah jadi bisa disesuaiin sama selera.Minuman Virgin Mojito (26.5K) asam manis lemonnya berasa, fresh dan seger banget. Pun sama milk based di Greentea Frappucino (29.5K) dengan ice cream vanilla yang gede, rasa2 greentea-nya ngena.","udang rambutan, Es Pisang Ijo, lumpia kulit tahu ayam, Virgin Mojito, Greentea Frappucino"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Supratman,Kafe,4.0
Novita,Katsunyaka,"Posisinya sebrang Hokben, pas banget di belakangnya Eiger jadi g begitu keliatan kalau dari jalan raya. Tempatnya sendiri di lantai 2-nya parkiran, g terlalu luas tapi vibes kedai jepangnya berasa banget, ada area balkon juga buat smoking area, bersih dan nyaman buat ngadem.Manfaatin promo Paket Mamat (25K) di bulan maret, porsinya lengkap banget ada nasi pulen, miso soup yang seger, pudding lembut dengan sauce brown sugar yang manis pas, cabbage salad dan chicken katsu yang porsinya lumayan gede, teksturnya juga crunchy dan empuk banget, ditambah dipping sauce makin maknyus berasa. Dimeja juga disediain suribachi buat grind sesame seed, shoyu, dll.Nyoba juga Yakiniku Tofu (18K), ini pan-fried tofu dengan sauce yakiniku dan disajiin sama cabbage salad, teksturnya lembut banget dan bumbu sauce-nya pun pas berasa. Ochanyaka (5K) ada yang panas dan dingin, bisa refill juga sepuasnya.","brown sugar pudding, Yakiniku Tofu, Chicken Katsu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Setiabudhi,Jepang,4.2
