user,restoran,text,pesanan,harga,lokasi,kategori,rating
whidiea_wede,Kuku Mama,"Konsepnya emang remang2 syahdu gitu. Tempatnya luas ada yang di sofa atau yg di kursi kayu gitu. Hari2 tertentu suka ada live musik juga..Kali ini aku pesen :Nasi goreng specialPorsinya lengkap ada ayam utuh gitu. Trus ada sosis dan telor ceplok. Bumbu nasi goreng nya meresap. Bener2 pilihan tepat pas saat lapar heheIce thai teaManisnya pas, cuma di atasnya dikasih wip cream gitu. Sebagai pecinta thai tea agak gimana gitu. Tapi masih oke kok","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Kafe,4.0
whidiea_wede,Bebek Carok,"Ini yang lagi viral di dago. Tiap hari selalu antri. Termasuk aku xixi.. katanya bebek madura carok disini tu enak banget. Aku pesen bebek sedang hitamBumbu hitam maduranya enak banget, ditambah sambel bawang dan mangganya. Wangi pula. Bagi aku yang ga terlalu suka bebek, tapi bebek disini tu enakk dan empukk. Ga berasa makan bebek","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dago Bawah,Indonesia,4.0
whidiea_wede,Kaffein Lovers,"Kesini untuk kedua kalinya dan ownernya masih menyambut dengan hangat. Kali ini aku pesen :Creamy regal rumRum nya berasa banget, manisnya pas. EnakkkBitterballenTeksture nya lembut, agak berasa ladanya. Cocok untuk teman ngemil malam iniBakal kesini lagi untuk coba menu yang lainnya","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Gatot Subroto,Kafe,4.0
whidiea_wede,Gandong,"Ga nyangka ada tempat tersembunyi di tengah kota Bandung. Masuknya lewatin Rumah makan Gudeg gitu. Pas nyampe di dalam tempatnya asik dan asri. Dominan outdoor dengan pepohonan yang adem..Aku pesen :Es kopi susu. Manisnya pas, kopinya ga terlalu creamy tapi masih oke","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Trunojoyo,Kafe,4.0
whidiea_wede,Two Cents,"Udah lama ga kesini, akhirnya mampir sembari ngopi dan ngemil. Ambiance nya cozy dan tempatnya luas banget. Ada indoor dan outdoor juga. Aku pesen :Ice coffeeA little bit strong menurutku, tapi masih aman di lambung dan ga giung. Sinful chocolateSumpah ini coklatnya enak banget. Ga giung dan lembut. Pecinta coklat wajib cobaNext time bakal balik lagi nyobain menu yang lainnya ✨","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
whidiea_wede,Warung Nasi Khas Sunda Asli Laksana,"Dari depan tempatnya sangat meriah dengan banyak lampu dimalam hari. Pas masuk ternyata tempatnya gede banget. Ada saung2 dan ada coffee corner juga. Asik banget buat kumpul keluarga nih. Fasilitas disini juga cukup lengkap ada musholla, toilet dan area parkir. Aku pesen :Nasi, ayam, sambel, perkedel kentang, jengkol..Untuk nasinya pulen. Sambalnya manis di awal ternyata pedess banget di akhir. Untuk ayamnya gurih, empuk. Jengkolnya pulen dan bumbunya meresap. Perkedel kentangnya juga enak dan lembut. Rumah makan ini bisa jadi referensi tempat buka puasa atau kumpul keluarga, karna tempatnya nyaman..","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Ahmad Yani,Indonesia,4.2
whidiea_wede,Sari Sari Aneka Kue Jajan Pasar,"Salah satu pusat jajanan kue basah di Bandung. Disini banyak banget aneka jajanan kue basah mulai dari risol, putu ayu, lemper, dll dari aneka kue basah yang manis sampe yang asin lengkap ada. Selain itu juga ada makanan beratnya juga lho. Seperti nasi goreng, mie goreng dll","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Trunojoyo,Toko Roti dan Kue,4.2
whidiea_wede,Tilu Kitchen & Patisserie,"Kembali lagi makan disini dengan menu yang berbeda. Aku pesen :Iga sambal jeruk limau (120K)Porsi nasinya banyak dengan kerupuk emping. Untuk iga nya empuk banget dengan sambel jeruk limau yang seger dan pedes. Dikasih sop nya juga dengan isian kentang, wortel, dll. Ngenyangin banget..Aku pesen Lamb Shank slow braised (220K)Wow daging kambingnya lembut banget. Porsinya bisa untuk berdua nih saking gedenya. Kuah nya gurih enak. Pesannya dengan nasi terpisah yaaAku pesen Pizza (95K) Ukurannya gede dan tebel. cheese nya melted banget. Untuk rotinya ga kerasMinumannya aku pesen Baby Blue (45K)Aku pesen mocktail baby blue. Isiannya ada sirup dan jelly. Ga terlalu manis dan sodanya kurang kental kerasaSelalu bakal balik lagi kesini karna ambiance nya yang cozy, ada live musik juga. Dan makanannya semuanya perfect ❤️","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Kafe,4.4
whidiea_wede,Bakmi Hien,"Tempatnya mungil mudah keliatan karna di pinggir jalan banget. Disini cuma ada beberapa kursi saja yang menghadap ke jalan. Aku pesen bakmi asin ayam rica dengan topping baso dan bakmi manis ayam jamur topping somay. Teksture mie nya ga kenyal, padet. Porsinya banyak. Makin mantap ditambah chilli oil. Untuk baso empuk padet, kuahnya gurih. Untuk somay basahnya lembut. Aku juga pesen baso goreng isi 3. Enakk dan crunchy","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dago Atas,Indonesia,3.8
whidiea_wede,La Neo Cafe & Eatery,"Kesini lagi, tapi ga makan berat karna udah buka puasa di tempat sebelumnya. Ambiance nya selalu suka, ramai riuh ditambah dengan adanya live musik..Kali ini aku pesen :Es kopi susuEs kopi susu nya enak, ga terlalu manis, bukan tipe eskosu yang creamy. Like it ✨Strawberry milkshakeManisnya pas. topping diatasnya ada cherry dan coklat gitu. Enakk Croisant originalCroisant nya gede, rasanya standar seperti croisant pd umumnya. Teksture nya ga kerasMie godokPorsinya banyakkk banget. Toppingnya lengkap ada telor juga. Bisa buat ber dua sih ini. Kentang goreng dan kulit ayamKulit ayam dan kentangnya renyah, ditambah dengan cocolan saos sambel","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Jawa,Kafe,4.2
whidiea_wede,Kopi Nako,"Seneng banget nongki di Kopi Nako ini. Selain tempatnya luas(dominan outdoor), sitting areanya banyak pilihan, mulai dari yang nyender di tembok, bangku pendek di area depan, atau di lantai 2 yang cozy. menu makanannya beragam. Harganya terjangkau..Aku pesen :Es kopi NakoTipe kopi yang ga creamy, tapi manisnya pas. Kopinya masih berasa. Tidak terlalu strong, karna unk yg strong ada pilihannya es kopi nako strong xixiDonat banjurPorsi donatnya lumayan banyak, ngenyangin. Disajikan pas masih anget2. Tekstur donatnya ga keras. Toppingnya beragamMatcha IceTerlalu creamy dan manis. Tapi masih oke","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Surapati,Kafe,4.2
whidiea_wede,MBK Mie Bakar Kojo,"Ke mie bakar kojo selain nyobain mie bakarnya, skrg ada pepper rice series nya lho dengan berbagai macam topping. Prosesnya masih sama di bakar gitu. Menu yang aku cobain: Pepper rice series beef saikoro saos sambal matahSaikoronya empuk, porsi nasinya banyak, ada telor ceplok stgh mateng juga. Makannya diaduk. Sambal matahnya ga terlalu pedasPepper rice series ayam saos originalSama dengan yang saikoro, bedanya toppingnya ayam. Teksture ayamnya empuk. Porsinya juga ngenyanginMie kojo keju pedasBagi aku ini terlalu pedas, mie nya lembut. Rasa kejunya lekoh bangetBola udang keju & siomay ayamEnakk, empuk dan udang plus siomaynya berasaEs permen karetManisnya pas, ga giung","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Indonesia,3.6
whidiea_wede,Disini Bakery,"Dulu sering kesini, skrg setelah bbrp lama ga kesini, mampir lagi tapi nyobain macaron nya. Ada paket yang isi 5 tu 65rb. Macaronnya enak, ga giung. Cocok juga nih buat gift ke temen2 karna packagingnya lucu. Fyi untuk toko roti ini juga menyediakan makanan berat, makanan buat sarapan,cemilan serta aneka kopi. jadi bisa nongkrong sekaligus ngopi dan ngemil roti.","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Lengkong,Toko Roti dan Kue,4.0
whidiea_wede,1994 Coffee,"Udah beberapa kali kesini karna tempat ini adalah salah satu cafe yang buka sampe tengah malam. Dan yang pasti ada live musiknya juga. Untuk dining areanya ada indoor ada semi outdoor di belakang dengan view rumah2 di Dago. Aku pesen es kopi susuTipe es kopi susu yang creamy, tapi takaran di cup nya ga full. Bikin cepet habis dan pengen nambah lagi hahaTahu cabe garamPorsinya ga terlalu banyak, potongan tahunya agak kegedean menurutku. Tahunya lembut, tapi bumbunya kurang meresap. But its okeAneka gorenganDisajikan masih anget. Gorengannya crunchy, ada bala2, cireng dan tempe. Lumayan buat teman ngopiBakal balik lagi ksni krn tempatnya asik dan setiap hari ada live musik. Trus para stafnya ramah2 dan cekatan. Btw disini free air putih yaa bisa minta ke staf nya..","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dago Atas,Kafe,4.2
whidiea_wede,Grace Coffee & Space,"Setiap hari lewat akhirnya mampir juga di coffee shop iniDari luar seperti rumah lama dengan halaman yg luas. Coffee shop ini bergaya vintage. Ada spot foto menarik juga di dalamnya. Cocok buat nugas juga karna tempatnya adem dan tenangYang aku pesen : Chicken katsu curryPorsinya banyak. Ayamnya juga empuk dibalut tepung gitu. Curry nya enak berasa rempah2nyaBeef stroganoffBeef nya lembut, empuk, bumbunya berasa meresapTahu cabe garamEnak kriuk dan agak sedikit pedesButtery brittle coffeeButterscotch nya berasa. Enak bukan tipe yg creamy gitu. Ini tuh signaturenyaHighway starIni salah satu signature mocktail disini. Milkbased ditambah lemon dan blue ocean. Rasanya kayak permen sugus gitu","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Ciumbuleuit,Kafe,4.0
whidiea_wede,Harris Cafe - Harris Hotel & Conventions Ciumbuleuit Bandung,"Akhirnya minggu pertama puasa dibuka dengan all you can eat di Harris Hotel dengan harga 138rb nett. Menu makanannya cukup lengkap dan enak2Aku nyobain aneka kolaknya. Manisnya pas, ak cobain kolak ubinya juga enakAku juga nyobain makanan beratnya ada nasi, ayam, mie aceh. Rasanya oke Aku nyobain Es tebak yang isinya kolang kaling dengan campuran ketan itam. Berasa lagi di sumatra ya makan es tebakAku juga nyobain aneka kue nya juga ada putu ayu, bika ambon, kue kacang dll. Lumayan untuk pembukaAku juga nyobain aneka satenya yang ada live cookingnya langsung. Ada sate sosis, ayam, kerang, jamur dll. Semuanya enak2Aku juga nyobain cilok dan aneka gorengan. Gorengannya aku coba cireng dengan bumbu kacangnya, enakk dan ga keras. Ciloknya juga kenyalAku cobain infuse water kurma dan es teh manis. Ga terlalu manis, passAku juga cobain soto Tangkar. Rasanya gurih dan dagingnya empukOverall semuanya enak dan menunya lengkap✨Semua stafnya ramah dan cekatan untuk membersihkan piring2 yang sdh digunakan✨","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


","[ Ciumbuleuit, Indonesia,Barat,Jepang ]",,4.0
whidiea_wede,Makmur Jaya Coffee Roaster,"Kata pertama yang terlintas kalo lagi ngantuk adalah “kopi” dan pastinya pilihan kopi aku jatuh ke es kopi susu nya Makmur Jaya. Se suka ikut ama eskosu nya. Creamy,a little bit strong  dan manisnya pas. Truss klo kopinya udh berjam2 masih ada, dan di sruput juga masih enakk dan kerasa kopinya..Ga mencair gitu","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dago Bawah,Kafe,4.6
whidiea_wede,372 Kopi,"Akhirnya nyobain juga ngopi di 372 cabang Setiabudhi ini. Tempatnya luas ada indoor dan outdoor. Outdoornya seru sih banyak pepohonan di sekeliling..Aku pesen es kopi susuManis nya pas, kopinya ga terlalu strongAku juga pesen ice matchaGa terlalu pait, manisnya pasAku juga pesen bala2. Disajikan pas hangat2. Teksturenya ga keras, rasanya spt bala2 pada umumnya","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Setiabudhi,Kafe,4.2
whidiea_wede,Vilo Gelato,"Teman2 dan aku suka makan ice cream disini. Tempatnya luas banget, asri dan instagramable. Semua ice cream disini dijual dengan packaging cup gitu..Aku pesen Roasted smoresEnakk, ada butiran2 coklatnya. Ga terlalu manis..Trus aku juga cobain double o seven, teksturenya lembut, manisnya pas.","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Ciumbuleuit,Es Krim,4.2
whidiea_wede,SEKO,"Sering lewat dan selalu rame, akhirnya datang kesini pagi dan untung masih sepi. Diatas jam 11 sih udh rame banget. Penasaran nyobain es kopi susu nya. Creamy, enakk dan manisnya pas. Ga terlalu strong . Di setiap meja hampir ada colokan. Bolehhh juga buat ngopi sambil laptopan","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Sumatera,Kafe,4.0
whidiea_wede,Kopi Cantel,"Biasanya nyobain kopi ini tu pake aplikasi online. Tapi hari ini nyobain langsung ke kedianya. Saya pesen es kopi susu. Tipikal kopi susu yang creamy, kopinya ga strong dan ga terlalu manis juga. Selain itu saya jg pesen pisang aroma. Tekstur nya lembut, kulitnya ga keras","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Progo,Kafe,4.0
whidiea_wede,Warung Baso Pak Ayub,"Sering lewat dan selalu keliatan rame, akhirnya aku nyobain juga bakso sini. Aku pesen bakso dan sayuran aja. Bakso nya terdiri dari bakso cincang dan bakso kecil2. Baksonya lembut, cincangnya ga keras dan empuk.","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dipatiukur,Indonesia,3.8
whidiea_wede,Kakkoii,"Akhirnya aku nyobain juga ayce terlengkap di Bandung. Tempatnya luas dan ambiance nya enakeun banget buat ayce sama tmn2.. aku nyobain yang paket premium 260KYang ngebedainnya dgn paket reguler 195K adalah dagingnya..Yang aku cobain: Paket Premium (260k)Additional premium beef (plate hitam):- Knuckle Meltique- King Karubi- Rib Eye- Gyutan- Saikoro- Rib Eye Meltique  • Kuah shabu: chicken colagen & tomyumKuah colagennya terlalu gurih, dan untuk kuah tomyam nya kurang berasa tomyamnyaAku jg cobain;- Chikuwa- Dumpling Cheese- Scallop- Lobster Ball- Salmon Ball- Crab Ball- Fish Coin- Fish Roll- Squid Ball- Tahu Bakso- Otak-otak- Chicken Sausage- Beef SausageMenu buffet :- Nasi Goreng Tomyam, my favorit banget. Enak dan tomyam nya berasa- Wings Soy Garlic, bumbunya meresap dan enakk- Sushi, banyak pilihan dan semua enakAku jg cobain: - Pastry, pilihannya banyakk dan aku cobain beberapa. - Es Krim, pilihannya vanilla dan strawberry. Enak dan ga terlalu manisCemilan yg aku coba :- Takoyaki, takoyakinya teksture nya lembut, enakk- Crepes, enakk dan byk pilihan toppingUntuk minuman aku cobain:- Cappuccino- Blackcurrant- Lemonade- Orange- Lychee Tea- Infused Water- Es KopyorSemua enak2 dan segerOverall semua makanannya enak, dan staf2nya juga ramah dan cekatan. Next time bakal balik kesini lagi :)","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Setiabudhi,Jepang,4.2
whidiea_wede,Public Ease,"Ternyata banyak yang baru ya di Cihapit, termasuk coffee shop ini. Tempatnya enakeun buat santai, ada area indoor dan outdoor juga. Dan ada working space nya juga lho.Trus di area samping ada mirror selfie yang cantik..Aku pesen :Coffee EastIni tu es kopi susu gula aren. Manisnya pas dan kopinya juga cukup strong. Sukanya disini tu setiap gelas ada tatakan cantik khusus yang bikin meja ga kotor/ ber air klo lagi pesen minuman yang es..Mix platter Isiannya ada sosis, kentang goreng dan nugget. Porsinya ga terlalu banyak, pas lah ya. Cuma minusnya saosnya harusnya dipisah gitu, jangan disatuin. Tapi over all semuanya enak dan crunchyTriple choco mouseTeksture nya lembut, ga giung, enakk. Cuma kurang gede aja sih slice nya xixi","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Kafe,4.0
whidiea_wede,Chara Tea,"Akhirnya Chara Tea buka di Tengah Kota Bandung. Tempatnya ga terlalu gede, tapi ada 4 meja gitu. Aku pesen : Orange Berry 33KGreen tea orange dan cranberry nya nge blend. Seger, ga terlalu manis. Untuk cup nya aku pilih yang large. Cocok nih buat pilihan buka puasa dengan yang manis dan seger","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Minuman,4.2
whidiea_wede,Iga Bakar Si Jangkung,"Akhirnya nyobain juga iga bakar si Jangkung yang cabang Progo, tempatnya enakeun dan ga hareudang. Teksture daginya lembut, walaupun porsinya ga terlalu banyak. Ditambah potongan rawit lebih mantap.","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Progo,Indonesia,4.2
whidiea_wede,Feel Matcha,"Akhirnya Feel matcha buka di Bandung. Sebagai pecinta matcha aku bahagia banget. Aku pesen :pannacotta 24KSumpah ini pannacota ter enak yang aku makan. Teksture nya lembut dan lumer di mulurMatcha Frappe Latte 32KIni tipe matchanya yg ga pait, creamy. Sukakk bangetttt","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Braga,Kafe,4.2
whidiea_wede,Sambal Bakar Mbak Pur,"Wahh ini sih luas banget cabang barunya. Ada 2 lantai dan bisa cukup sampe 100 orang. Dining areanya ada indoor dan outdoorAku pesen : Ayam sambel gamiSambel enakk, ayamnya juga empuk, lengkap dengan tahu dan tempeCumi asinCumi nya enakk, ga terlalu asinSaikoro Dagingnya lembut, empukTelor pete orak arikThe best sih ini, pete dan telornya nge blendKol krispyEnakk kolnya, ga berminyakMinumannya seger2 ada strawberry dan melon","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Lengkong,Indonesia,4.6
whidiea_wede,Jati Kopi,"Jujurly Jati Kopi cabang baru ini pewe abiss, tempatnya luas, super cozy dan nenangin. Dining areanya indoor dan semi outdoor. Di tengah2 nya ada air mancur mini dengan tanaman2 yang bikin tenangAku pesen es kopi susu jati. Kopinya creamny, enakk dan manisnya pas","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dipatiukur,Kafe,4.4
whidiea_wede,Es Krim Natural,"Pas masuk ke tempat ini berasa lagi di rumah. Suasananya asri, banyak tanaman2. Ada indoor dan outdoor juga. Disini es krimnya homemade semua. Harganya terjangkauVanilla coco nya enak, manisnya pas, kalau green tea bener2 green tea banget","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Supratman,Es Krim,4.4
whidiea_wede,Baso Persib,"Tiap hari selalu ramai pengunjung. Namanya Baso Persib. Harganya 13rb udah enakk. Disini spesialis baso kecil dan ada tulang rangunya. Isian 1 porsinya ada baso kecil, sayur2an, bihun. Rasanya enak, Kuahnya gurih, basonya empuk","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Indonesia,4.0
whidiea_wede,Haben Kedai Kopi,"Tempatnya luas ada indoor dan semi outdoor. Betah berlama2 disini. Cocok banget buat dinner sama temen2..Aku pesen es markisa, mie nyemek dan baso. Es markisa nya enakk banget, manis nya pas. Mie nyemeknya porsinya lmyn ngenyangin. Ga terlalu pedes, tp kuahnya segerBaso nya enak, empuk, kuahnya gurih","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Astana Anyar,Kafe,4.2
whidiea_wede,Monday Coffee,"Sering lewat, ternyata baru tau klo ini coffee shop. Dari luar sih kecil, ternyata ke dalamnya lumayan luas. Ada indoor dan outdoorAku pesen : Mon nachosPorsinya banyak, diantara nachosnya ada potongan ayam dadu gitu. EnakkkNasi penyet ayam sambel ijoPorsinya gede, tapi ga sesuai namanya, ayam penyet sambel ijo, tapi sambelnya ga warna ijo. Ayamnya gede, empuk dan bumbunya meresap. EnakkMie hainan katsuPotongan katsunya gede, mie pas disiram chilli oil dan kuah main enakkkTropical mango teaSegerr banget, mangonya berasaMonday sweetnessAku pesen yang varian coconut 2.0 . Enakk banget. Manisnya pas, rasa coconut nya berasa. Creamy juga","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Pelajar Pejuang,Kafe,4.0
whidiea_wede,Layung Coffee,"Buat kalian yang jalan2 ke daerah Ujung berung dan sekitarnya, nih cobain Coffee shop kece di Jl Golf. Tempatnya enakeun ada indoor dan outdoor. Fasilitas yang ada disini juga lengkap. Cocok banget buat kalian yang mau wfc atau sekedar laptopan, karna tiap meja ada colokan. Dan semua makanan dan minuman disini terniat, enak-enakk. Aku pesen:- Chicken Butter- Bakmie Blackpepper- Iga Bakar- Red Scarlett- Sunnyride- Rise & Shine- Kopi Susu Layung*Chicken butterenak, porsinya pas, Ayamnya juga empuk. Nasinya pulen*Bakmi blackpepper Porsinya lumayan banyak, terniat sih bikinnya karna enak. Blackpeppernya juga ga nyegak. Jarang2 kan ada makanan enak di Coffee shop*Iga bakarDagingnya empuk, porsinya ngenyanginSunnyrideCinnamonnya bikin segerrRed scarletManisnya pas..Rise & shineManisnya pas, nge blend antara susu dan strawberrynyaKopi susu layungTipe kopi yang creamy, manisnya ga over","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Arcamanik,Kafe,4.4
whidiea_wede,Teras Sore Cafe,"Ga nyangka di dalam Hotel ada Cafe yang bisa buat umum. Tempatnya ga gede, tapi banyak sofa, bisa nyaman santai sambil makan. Disini juga ada wifi atau mainan spt uno. Bisa buat santai ngopi bersama tmn2 nih..Aku pesen:- Pisang Goreng Sore- Kentang Putin- Tempe Mendoan- Spring Roll- Loco Moco- Chicken Mozaru- Sop Ikan- Green Tea- Blue Ocean- Mango Yakult- Mango Smoothies*Pisang goreng sorePisangnya pulen, lembut ga kalah ama tepungnya*Kentang PutinPorsinya banyak, kentangnya ada keju yang di torch di atasnya. Enak dan nge blend dengan kejunya*Tempe mendoanTempenya ada potongan cabe yang menyatu di adonan mendoannya. Tambah enak di coc saosnya*Loco MocoPake butter rice, porsinya banyak. Ada ayam dan telor yang ditaburi saos*Spring rollKulit nya cruchy, isian sayurannya banyak. Suka*Chicken MozaruPorsinya banyak, pake butter rice. Ayamnya ngeblend dengan saosnya*Sop IkanPotongan ikannya lumayan gede. Kuahnya seger walaupun kurang garam dikit xixi*Green teaGa terlalu manis dan ga terlalu pahit*Blue OceanSeger, ditambah dengan porongan lemon*Mango YakultLucu ada botol yakult beserta isinya bertengger di atasnya. Yakult dan susunya ngeblend jadi ga giung*Mango SmootiesManisnya pas, mangga dan susunya jadi perpaduan yg pas","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Arcamanik,Kafe,4.0
whidiea_wede,Gyumbox,"Akhirnya nyobain juga Gyumbox yang di KBP. Tempatnya di ruko2 gitu sebelah2an dengan cafe2 lain. Tempat bersih dan nyaman. Ada indoor dan outdoor juga..Aku pesen : - Gyumbox Cube (nasi, sayur, kriux)Ini tu enak banget, kriuknya bikin nagih. Sayurannya juga seger..wagyu beefnya smoked. Sambelnya ada 3 dan free flow lho- Crunchy Smoked Chicken (nasi, sayur, kriux)Chicken nya ga alot, juicy- Kulit Goreng Serundeng (nasi, sayur, kriux)Jujurly tidak terlalu makan kulit, tapi klo kulit disini bikin nagihh, seriusannn. - Smoked Wagyu (nasi, sayur, kriux)Dagingnya empuk, juicy- Rawon (nasi, sayur, kriux)Porsinya lumayan banyak. Lebih seger kuahnya ditambahin sambel- Strawberry orangeSemua minuman disini enak2. Aku pesen ini karna segerr dan buah2annya berasa","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Kota Baru Parahyangan,Indonesia,4.0
whidiea_wede,Bakmie Tjo Kin,"Walaupun tempatnya ga gede, tapi makanannya enak2. Konsepnya kedai bakmi yang open kitchen gitu..Aku pesen: Yamin manis ayam swikiauAku request mie nya yg lebar. Topping ayamnya empuk. Trus kuah kaldun dari somay nya gurihTrus aku juga cobain Baso goreng isi 5. Sumpahh baso gorengnya enakk banget. Teksturenya lembut, isiannya ikannya berasa. Ga hanya sekedar tepung gitu. Like it✨","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Indonesia,4.0
whidiea_wede,Bakmie Tjo Kin,"Konsepnya kedai kecil gitu, open kitchen juga..Aku nyobain bakmi manis ayam swikiawAku pilih mie nya yg lebarPorsinya ga terlalu banyak, mie nya lembut. Kuah kari dan somay kuahnya seger bangetChilli oil nya enak dan pedesTrus aku cobain Baso goreng isinya 5Ini sih enak banget, ikannya berasa,adonannya lembut..","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Indonesia,4.0
whidiea_wede,Ayam Kalio Serasi Padang,"Kemaren jalan2 ke daerah Haur Pancuh, ternyata ada yang jual ayam bakar kalio. Aku pesen ayam bakar dan dan tahu gorengJujur ayam bakarnya enak, bumbunya meresap. Tahu gorengnya juga lembut. Disini minumnya dikasih air mineral gelas ya, free. Sambelnya ada 2, sambel merahnya enakk dan pedes, sambel kuningnya bumbu kalio nya yang bikin nikmat dicocol ayam bakar. Harganya affordable 18rb udah bisa makan nikmatBikin nagih, besok2 pasti kesana lagi","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Dipatiukur,Indonesia,3.8
whidiea_wede,Tobo Japanese Chicken,"Nyobain resto baru di Cihapit. Baru masuk nuansa Jepang nya kerasa. Banyak ornamen bergaya Jepang. Konsepnya open kitchen. Di lantai 2 nya ada privat room juga lhoAku pesen : Raisoboru deal set CTenshindon ebi furay dan ada side sish nyaEbi nya lembut, nasinya pulen, dan side dish ayamnya juga enak. Minumnya es milo yg porsinya lumayan gedeAku juga nyobain pudingnya, walaupun porsinya ga gede, tapi enak dan ga giung, teksturenya lembut","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Jepang,4.0
whidiea_wede,Tobo Japanese Chicken,"Ada resto Jepang baru nih di Cihapit. Ambiance nya berasa di Jepang banget karna konsepnya open kitchen. Terdiri dari 2 lantai. Ada wifi juga. Dan ada privat room juga lhoPesenan saya ;Promo Deal Set C Terdiri dari Tenshindon ebi furay, chicken side dish dan 1 minuman (aku pilih milo). Porsinya mengenyangkan, ebi furaynya lembut dan enak. Untuk chicken side dish nya aku sukaa, enakk dan crunchy. Untuk milonya manisnya pas, ukuran gelasnya pun gedeTrus aku dapat puding karna review di Google. Untuk teksture pudingnya lembut, tapi ukurannya ga gede. Enak manisnya pas","low tide, alchemist, burn pineapple q/a touch of choco, Wafu steak, Kopi Susu"," < Rp. 50.000


",Riau,Jepang,4.0
